"date","uid","gender","age","incentive","amount"
2014-07-01,0fa5120078e288cda278d3cf,NULL,25,Be Active,25
2014-08-01,0fa5120078e288cda278d3cf,NULL,25,Be Active,50
2014-07-01,70b57f8419e8dc15710e8c70,NULL,29,Be Active,25
2014-08-01,70b57f8419e8dc15710e8c70,NULL,29,Be Active,25
2014-10-01,70b57f8419e8dc15710e8c70,NULL,29,Be Active,25
2014-07-01,ba216e26beb1193299c14cf0,NULL,33,Be Active,25
2014-08-01,d5bd01660865d31833937737,NULL,34,Be Active,25
2014-07-01,ba765bbb0d315306395a3c56,NULL,40,Be Active,25
2014-08-01,ba765bbb0d315306395a3c56,NULL,40,Be Active,50
2014-09-01,ba765bbb0d315306395a3c56,NULL,40,Be Active,25
2014-07-01,4b316d7890c83b37727aa5da,NULL,55,Be Active,25
2014-07-01,7fb6071a33f753cfee0e33f3,NULL,35,Be Active,25
2014-08-01,7fb6071a33f753cfee0e33f3,NULL,35,Be Active,50
2014-10-01,7fb6071a33f753cfee0e33f3,NULL,35,Be Active,25
2014-12-01,7fb6071a33f753cfee0e33f3,NULL,35,Be Active,25
2014-07-01,dccf474d241b37cd65e03cae,NULL,41,Be Active,25
2014-08-01,dccf474d241b37cd65e03cae,NULL,41,Be Active,25
2014-07-01,473ee742c96d87c53e0a43f7,NULL,35,Be Active,25
2014-08-01,473ee742c96d87c53e0a43f7,NULL,35,Be Active,75
2014-09-01,473ee742c96d87c53e0a43f7,NULL,35,Be Active,75
2014-10-01,473ee742c96d87c53e0a43f7,NULL,35,Be Active,75
2014-11-01,473ee742c96d87c53e0a43f7,NULL,35,Be Active,75
2014-07-01,b40a3878d1c2a0f142fcdb82,NULL,29,Be Active,25
2014-07-01,fb4a5334c931ba8aa0ec341b,NULL,28,Be Active,25
2014-07-01,6bd809a525b7684a21d73db2,NULL,35,Be Active,25
2014-08-01,6bd809a525b7684a21d73db2,NULL,35,Be Active,50
2014-09-01,6bd809a525b7684a21d73db2,NULL,35,Be Active,25
2014-09-01,904eec1b0b91c2aaf0b6d954,NULL,7,Be Active,25
2014-07-01,7c31ad9a2d8441c637d3ee7e,NULL,41,Be Active,25
2014-09-01,7c31ad9a2d8441c637d3ee7e,NULL,41,Be Active,25
2014-07-01,7297436a1268fef04e25240a,NULL,34,Be Active,25
2014-07-01,e80b9280d673fcafeeb0f156,NULL,32,Be Active,25
2014-11-01,e80b9280d673fcafeeb0f156,NULL,32,Be Active,25
2014-12-01,e80b9280d673fcafeeb0f156,NULL,32,Be Active,25
2014-07-01,bb69efbceb94564848a88887,NULL,36,Be Active,25
2014-11-01,3ee9282b74f8e51c8e5cb51b,NULL,34,Be Active,25
2014-07-01,6f174463f7101b1c6002e99c,NULL,40,Be Active,25
2014-08-01,6f174463f7101b1c6002e99c,NULL,40,Be Active,25
2014-09-01,6f174463f7101b1c6002e99c,NULL,40,Be Active,50
2014-10-01,6f174463f7101b1c6002e99c,NULL,40,Be Active,25
2014-11-01,6f174463f7101b1c6002e99c,NULL,40,Be Active,50
2014-12-01,6f174463f7101b1c6002e99c,NULL,40,Be Active,25
2014-11-01,9f5efc96a2e40b8a97e95159,NULL,23,Be Active,25
2014-07-01,d804aad1fd5657f0db7ec02c,NULL,51,Be Active,75
2014-08-01,d804aad1fd5657f0db7ec02c,NULL,51,Be Active,75
2014-09-01,d804aad1fd5657f0db7ec02c,NULL,51,Be Active,25
2014-08-01,bf130a9c0867be3651c74a21,NULL,35,Be Active,25
2014-09-01,bf130a9c0867be3651c74a21,NULL,35,Be Active,25
2014-10-01,bf130a9c0867be3651c74a21,NULL,35,Be Active,25
2014-11-01,bf130a9c0867be3651c74a21,NULL,35,Be Active,25
2014-12-01,bf130a9c0867be3651c74a21,NULL,35,Be Active,25
2014-07-01,217d951bb444e5fd4f8fa3bf,M,39,Be Active,25
2014-08-01,217d951bb444e5fd4f8fa3bf,M,39,Be Active,25
2014-09-01,217d951bb444e5fd4f8fa3bf,M,39,Be Active,25
2014-07-01,3aa88e5339b69f50892e337f,NULL,59,Be Active,25
2014-08-01,3aa88e5339b69f50892e337f,NULL,59,Be Active,25
2014-11-01,3aa88e5339b69f50892e337f,NULL,59,Be Active,25
2014-12-01,3aa88e5339b69f50892e337f,NULL,59,Be Active,25
2014-07-01,68d4a76aa281d57a0c7c3b65,NULL,34,Be Active,25
2014-08-01,68d4a76aa281d57a0c7c3b65,NULL,34,Be Active,75
2014-08-01,ff87ebd71d47dabd31d01340,NULL,32,Be Active,25
2014-08-01,3fd98d74dc32a170caf9b738,NULL,31,Be Active,25
2014-07-01,929f266c7cb95fbfe7ad76fc,NULL,36,Be Active,25
2014-08-01,929f266c7cb95fbfe7ad76fc,NULL,36,Be Active,25
2014-10-01,929f266c7cb95fbfe7ad76fc,NULL,36,Be Active,25
2014-07-01,fb7cd9f423ef6f9c2f986cf4,NULL,35,Be Active,25
2014-07-01,f28f325562422e390dca9b06,NULL,46,Be Active,75
2014-08-01,f28f325562422e390dca9b06,NULL,46,Be Active,75
2014-09-01,f28f325562422e390dca9b06,NULL,46,Be Active,50
2014-08-01,c9f704e6ab26a5dfb9f22a09,NULL,27,Be Active,25
2014-07-01,645e25282372467cd2063a79,NULL,43,Be Active,50
2014-08-01,645e25282372467cd2063a79,NULL,43,Be Active,50
2014-09-01,645e25282372467cd2063a79,NULL,43,Be Active,50
2014-08-01,461f4b5dec6af23df5f3df45,NULL,40,Be Active,25
2014-08-01,f4b16a20a61a07e026d119ba,NULL,31,Be Active,25
2014-09-01,f4b16a20a61a07e026d119ba,NULL,31,Be Active,25
2014-08-01,4c7bc31998a91081a23a6d53,NULL,39,Be Active,25
2014-09-01,4c7bc31998a91081a23a6d53,NULL,39,Be Active,50
2014-10-01,4c7bc31998a91081a23a6d53,NULL,39,Be Active,50
2014-07-01,41c6a7e7012bcbb62f217ed0,NULL,40,Be Active,50
2014-08-01,41c6a7e7012bcbb62f217ed0,NULL,40,Be Active,25
2014-07-01,3f27ce0cbe40fb54bc99251f,NULL,30,Be Active,25
2014-08-01,3f27ce0cbe40fb54bc99251f,NULL,30,Be Active,50
2014-07-01,73a653b0b90cdf0c759fa5b4,NULL,46,Be Active,75
2014-08-01,73a653b0b90cdf0c759fa5b4,NULL,46,Be Active,75
2014-09-01,73a653b0b90cdf0c759fa5b4,NULL,46,Be Active,50
2014-08-01,98bc26001feacd00d4d3b6f7,NULL,40,Be Active,75
2014-09-01,98bc26001feacd00d4d3b6f7,NULL,40,Be Active,75
2014-10-01,98bc26001feacd00d4d3b6f7,NULL,40,Be Active,75
2014-11-01,98bc26001feacd00d4d3b6f7,NULL,40,Be Active,75
2014-12-01,98bc26001feacd00d4d3b6f7,NULL,40,Be Active,75
2014-07-01,5217642dace5ee081b77a2aa,NULL,47,Be Active,50
2014-08-01,5217642dace5ee081b77a2aa,NULL,47,Be Active,75
2014-09-01,5217642dace5ee081b77a2aa,NULL,47,Be Active,75
2014-08-01,419727e9e32df959236a9930,NULL,41,Be Active,25
2014-07-01,a844b561d3b8df0c857a4592,NULL,39,Be Active,25
2014-08-01,a844b561d3b8df0c857a4592,NULL,39,Be Active,25
2014-08-01,ab47d597f520fecf171b88ae,NULL,32,Be Active,25
2014-09-01,ab47d597f520fecf171b88ae,NULL,32,Be Active,25
2014-12-01,ab47d597f520fecf171b88ae,NULL,32,Be Active,25
2014-08-01,b0468d0ba5d23da1f2eae645,NULL,33,Be Active,25
2014-07-01,fd29b3f83f40498a9191760c,NULL,60,Be Active,25
2014-08-01,fd29b3f83f40498a9191760c,NULL,60,Be Active,25
2014-10-01,fd29b3f83f40498a9191760c,NULL,60,Be Active,50
2014-11-01,fd29b3f83f40498a9191760c,NULL,60,Be Active,25
2014-08-01,aa17c167cde4906e64b9f74a,NULL,30,Be Active,25
2014-08-01,598193219f0caddcb5c50316,NULL,58,Be Active,25
2014-11-01,598193219f0caddcb5c50316,NULL,58,Be Active,25
2014-08-01,beb9e8c1d3a69099a325b1ec,NULL,34,Be Active,50
2014-09-01,beb9e8c1d3a69099a325b1ec,NULL,34,Be Active,50
2014-08-01,1a947e525f6c5323f3216f44,NULL,30,Be Active,25
2014-08-01,c3fc0276a300b596a0f8641d,NULL,38,Be Active,75
2014-09-01,c3fc0276a300b596a0f8641d,NULL,38,Be Active,50
2014-07-01,d42ab5a795841143b9300882,NULL,46,Be Active,25
2014-08-01,b5585ccd786a46f9d89c49e4,NULL,37,Be Active,25
2014-08-01,b98ef1a92f0acbecf867f219,NULL,42,Be Active,25
2014-11-01,b98ef1a92f0acbecf867f219,NULL,42,Be Active,25
2014-12-01,b98ef1a92f0acbecf867f219,NULL,42,Be Active,25
2014-08-01,bc24a449b805d96a03cb7ec5,NULL,34,Be Active,25
2014-08-01,022755132a6350465896bc36,M,29,Be Active,25
2014-08-01,27a1a69150bddbc474f63e8b,M,25,Be Active,75
2014-08-01,41c1e6dd08e1c2d5796fb515,NULL,27,Be Active,50
2014-09-01,41c1e6dd08e1c2d5796fb515,NULL,27,Be Active,25
2014-10-01,41c1e6dd08e1c2d5796fb515,NULL,27,Be Active,25
2014-08-01,15b1859cac317e4956202c9f,NULL,44,Be Active,25
2014-10-01,15b1859cac317e4956202c9f,NULL,44,Be Active,25
2014-11-01,15b1859cac317e4956202c9f,NULL,44,Be Active,25
2014-08-01,bbd39c5becea433b29e8d6f9,NULL,24,Be Active,25
2014-09-01,bbd39c5becea433b29e8d6f9,NULL,24,Be Active,25
2014-08-01,648c07b07995a47a3d0b1b1a,NULL,28,Be Active,50
2014-09-01,648c07b07995a47a3d0b1b1a,NULL,28,Be Active,50
2014-10-01,648c07b07995a47a3d0b1b1a,NULL,28,Be Active,25
2014-11-01,c2c522ab40c925d8bf667055,NULL,22,Be Active,25
2014-08-01,6944079287582b63946ab0b6,NULL,34,Be Active,25
2014-08-01,9136f3b69c41e31aa92faa72,NULL,28,Be Active,50
2014-08-01,e03f45acdc1187b1f68feee5,NULL,35,Be Active,25
2014-08-01,b329e31d97bd0bfbbe9f0b8a,NULL,23,Be Active,25
2014-08-01,c54eb33a40e762526a7e3b66,NULL,43,Be Active,25
2014-10-01,c54eb33a40e762526a7e3b66,NULL,43,Be Active,25
2014-07-01,d38a0fcdd1dc36545fb63316,NULL,55,Be Active,50
2014-09-01,3bbfedfbd8a5ffa6290f0c05,NULL,33,Be Active,25
2014-08-01,62ed390b81567a10c02417b1,NULL,33,Be Active,25
2014-08-01,19c41f45729b9698bf169ed8,NULL,48,Be Active,25
2014-08-01,5e2353bbb7463956af4f943e,NULL,27,Be Active,25
2014-08-01,12dfcec0d60f5872d909801f,NULL,38,Be Active,25
2014-08-01,15f425d90c4503840f53df81,NULL,38,Be Active,25
2014-10-01,15f425d90c4503840f53df81,NULL,38,Be Active,25
2014-11-01,15f425d90c4503840f53df81,NULL,38,Be Active,25
2014-12-01,15f425d90c4503840f53df81,NULL,38,Be Active,25
2014-08-01,16457744ff25e24a436dd683,NULL,39,Be Active,25
2014-09-01,16457744ff25e24a436dd683,NULL,39,Be Active,25
2014-11-01,16457744ff25e24a436dd683,NULL,39,Be Active,25
2014-09-01,ce3088fea91ffe5476ce2e84,NULL,38,Be Active,25
2014-10-01,ce3088fea91ffe5476ce2e84,NULL,38,Be Active,25
2014-08-01,4d17c47aadd975706dad40a1,NULL,41,Be Active,50
2014-09-01,4d17c47aadd975706dad40a1,NULL,41,Be Active,25
2014-08-01,b01f311586c711ee67641eb2,NULL,34,Be Active,25
2014-09-01,b01f311586c711ee67641eb2,NULL,34,Be Active,25
2014-10-01,b01f311586c711ee67641eb2,NULL,34,Be Active,25
2014-08-01,22578f557227329500360138,NULL,28,Be Active,25
2014-09-01,22578f557227329500360138,NULL,28,Be Active,25
2014-10-01,22578f557227329500360138,NULL,28,Be Active,25
2014-08-01,fc77310479cba3a7353a360a,NULL,27,Be Active,25
2014-08-01,a8139f21c868f97f03404f71,NULL,44,Be Active,25
2014-10-01,a8139f21c868f97f03404f71,NULL,44,Be Active,50
2014-08-01,2eecb7bfeb2a221960a66016,M,37,Be Active,25
2014-09-01,2eecb7bfeb2a221960a66016,M,37,Be Active,25
2014-10-01,2eecb7bfeb2a221960a66016,M,37,Be Active,25
2014-11-01,2eecb7bfeb2a221960a66016,M,37,Be Active,50
2014-12-01,2eecb7bfeb2a221960a66016,M,37,Be Active,25
2014-09-01,e3b2d9d6bd06f974e3d836b4,NULL,27,Be Active,25
2014-10-01,e3b2d9d6bd06f974e3d836b4,NULL,27,Be Active,25
2014-10-01,f61a4b581b86ffd229c20977,NULL,30,Be Active,25
2014-11-01,8c8f4d146236a1b05f684e5d,NULL,31,Be Active,25
2014-12-01,8c8f4d146236a1b05f684e5d,NULL,31,Be Active,25
2014-09-01,254007e14050fc2e25a5e29d,NULL,27,Be Active,25
2014-08-01,0614dc69e04e74be9afbde41,NULL,39,Be Active,25
2014-09-01,0614dc69e04e74be9afbde41,NULL,39,Be Active,25
2014-09-01,b8a0e0c36db8255e2ee9a2f5,NULL,28,Be Active,25
2014-10-01,b8a0e0c36db8255e2ee9a2f5,NULL,28,Be Active,25
2014-11-01,b8a0e0c36db8255e2ee9a2f5,NULL,28,Be Active,25
2014-08-01,1d69bc0091db0516799dc355,NULL,50,Be Active,50
2014-09-01,1d69bc0091db0516799dc355,NULL,50,Be Active,50
2014-10-01,1d69bc0091db0516799dc355,NULL,50,Be Active,75
2014-11-01,1d69bc0091db0516799dc355,NULL,50,Be Active,50
2014-12-01,1d69bc0091db0516799dc355,NULL,50,Be Active,50
2014-11-01,088a5ea394b8060bf3b22a2e,NULL,30,Be Active,25
2014-09-01,9d5315a0efe09ec3fa57f331,NULL,32,Be Active,25
2014-09-01,631b2066ec25b671fb4c5651,NULL,34,Be Active,25
2014-09-01,59d5faa9e2cd2d4b47f669544231b29d,NULL,27,Be Active,50
2014-10-01,59d5faa9e2cd2d4b47f669544231b29d,NULL,27,Be Active,25
2014-11-01,59d5faa9e2cd2d4b47f669544231b29d,NULL,27,Be Active,50
2014-12-01,59d5faa9e2cd2d4b47f669544231b29d,NULL,27,Be Active,50
2014-08-01,2f7a5239bc88221568079236d7b622a4,NULL,37,Be Active,25
2014-09-01,4d6687aa81e50b5372cef75bc8197293,NULL,32,Be Active,25
2014-10-01,80fe37b64cd0678d1cb0f3c0484d898a,NULL,34,Be Active,25
2014-09-01,0e572451d942e6e192208d0d1af117db,NULL,46,Be Active,25
2014-10-01,0e572451d942e6e192208d0d1af117db,NULL,46,Be Active,50
2014-11-01,0e572451d942e6e192208d0d1af117db,NULL,46,Be Active,50
2014-09-01,fcc4af7b379bab710978611acf9600da,NULL,38,Be Active,25
2014-09-01,76b11758053a0fa186c63e831c94ac9e,NULL,31,Be Active,25
2014-09-01,e984bbb737bdb28a97ca62f6f1df5b5d,NULL,44,Be Active,50
2014-10-01,e984bbb737bdb28a97ca62f6f1df5b5d,NULL,44,Be Active,25
2014-11-01,e984bbb737bdb28a97ca62f6f1df5b5d,NULL,44,Be Active,25
2014-12-01,e984bbb737bdb28a97ca62f6f1df5b5d,NULL,44,Be Active,50
2014-09-01,b26c2035276359176901f26890a3ab91,NULL,24,Be Active,25
2014-10-01,45bc558d740cf6b799f945d58c217f17,NULL,38,Be Active,25
2014-11-01,45bc558d740cf6b799f945d58c217f17,NULL,38,Be Active,25
2014-09-01,d54d465a315118be55f86da853208823,NULL,27,Be Active,25
2014-10-01,00df1d7c0d81132a637c0b8b532b32b7,NULL,31,Be Active,50
2014-09-01,1a463e8fe7b00bd1db7908c326e23273,NULL,29,Be Active,25
2014-10-01,1a463e8fe7b00bd1db7908c326e23273,NULL,29,Be Active,25
2014-11-01,1a463e8fe7b00bd1db7908c326e23273,NULL,29,Be Active,25
2014-10-01,446672c810377463e68caab0fd542756,NULL,43,Be Active,25
2014-09-01,21b40d97cb4d305f85ed62d2dd95ddf5,NULL,33,Be Active,25
2014-10-01,21b40d97cb4d305f85ed62d2dd95ddf5,NULL,33,Be Active,25
2014-10-01,8d5403575105d7df62722cbeb74c6677,M,24,Be Active,25
2014-12-01,bba924ffce66d3affe2fc523f199a5bd,NULL,37,Be Active,25
2014-10-01,4e9ee46dad3ed074a1415f12b3281f38,NULL,30,Be Active,25
2014-10-01,b716c772c67c3f6c94c939f7c3e9118d,NULL,27,Be Active,50
2014-11-01,b716c772c67c3f6c94c939f7c3e9118d,NULL,27,Be Active,25
2014-10-01,7ac1a78ea160caed1569f5a1dec19cb9,NULL,33,Be Active,25
2014-10-01,7c3f0da54f81052305fb9d9efbb335c8,NULL,37,Be Active,25
2014-11-01,7c3f0da54f81052305fb9d9efbb335c8,NULL,37,Be Active,50
2014-12-01,7c3f0da54f81052305fb9d9efbb335c8,NULL,37,Be Active,25
2014-10-01,c03ac79cba3d0424aaa3fd106ac7fa5c,NULL,34,Be Active,25
2014-11-01,c03ac79cba3d0424aaa3fd106ac7fa5c,NULL,34,Be Active,25
2014-12-01,c03ac79cba3d0424aaa3fd106ac7fa5c,NULL,34,Be Active,50
2014-10-01,38d03300c059f6349161daada923a441,NULL,33,Be Active,25
2014-11-01,38d03300c059f6349161daada923a441,NULL,33,Be Active,25
2014-12-01,38d03300c059f6349161daada923a441,NULL,33,Be Active,25
2014-10-01,219ec1a0635cac9c08ba424a0571a3fc,NULL,29,Be Active,25
2014-10-01,ff976cf6590be5fdbb37157754315c8e,NULL,26,Be Active,50
2014-11-01,ff976cf6590be5fdbb37157754315c8e,NULL,26,Be Active,25
2014-12-01,f3454a4c80c439422975c73d6b8cfa6e,NULL,29,Be Active,25
2014-11-01,1187bbfacef72e6a4b6d81a967d8a271,NULL,33,Be Active,25
2014-10-01,3010e84631b53924bbe1cbdfc683db9d,NULL,32,Be Active,50
2014-10-01,b1fe3a47b1aa52f27710257a41414169,NULL,27,Be Active,25
2014-11-01,b1fe3a47b1aa52f27710257a41414169,NULL,27,Be Active,25
2014-12-01,b1fe3a47b1aa52f27710257a41414169,NULL,27,Be Active,25
2014-10-01,a07ade4b009f873fa8f0b24c348d60d9,NULL,35,Be Active,25
2014-11-01,a07ade4b009f873fa8f0b24c348d60d9,NULL,35,Be Active,25
2014-12-01,a07ade4b009f873fa8f0b24c348d60d9,NULL,35,Be Active,25
2014-10-01,ccdff5e9405163fb9aa5f14119733750,NULL,58,Be Active,25
2014-11-01,ccdff5e9405163fb9aa5f14119733750,NULL,58,Be Active,50
2014-12-01,ccdff5e9405163fb9aa5f14119733750,NULL,58,Be Active,25
2014-11-01,1911e7fc91f3b45fd42e5b1cf01aae52,NULL,44,Be Active,25
2014-11-01,5467acb52eda8494c57273d08e673cae,NULL,28,Be Active,25
2014-10-01,476ac2eee3b0ef6377beeb6ca3bf2e7e,NULL,34,Be Active,25
2014-11-01,476ac2eee3b0ef6377beeb6ca3bf2e7e,NULL,34,Be Active,75
2014-12-01,476ac2eee3b0ef6377beeb6ca3bf2e7e,NULL,34,Be Active,75
2014-11-01,be489455743bf5546315f7dc40ebf888,NULL,28,Be Active,25
2014-12-01,be489455743bf5546315f7dc40ebf888,NULL,28,Be Active,25
2014-10-01,5ad211ce6d85ce08bd6bf0a3537ebbc1,NULL,45,Be Active,25
2014-10-01,c11d1d397f41ab73126edfed5f5b6540,NULL,33,Be Active,25
2014-11-01,c246e04f3fba0715af42ae5bf5681e48,NULL,26,Be Active,25
2014-12-01,c246e04f3fba0715af42ae5bf5681e48,NULL,26,Be Active,50
2014-10-01,4cce37cd2ae820c955ca68f5b28f0f77,NULL,37,Be Active,50
2014-11-01,4cce37cd2ae820c955ca68f5b28f0f77,NULL,37,Be Active,50
2014-12-01,4cce37cd2ae820c955ca68f5b28f0f77,NULL,37,Be Active,50
2014-11-01,d8c25b3990f57cf979133da6ccd2e224,NULL,34,Be Active,50
2014-11-01,5b396661a60656d76296a69c0c59ace2,NULL,22,Be Active,25
2014-11-01,1dec06fe6d34fe1bd2f147ba64a5e8ea,NULL,48,Be Active,25
2014-12-01,1dec06fe6d34fe1bd2f147ba64a5e8ea,NULL,48,Be Active,25
2014-11-01,1bc317876a2905ec1d18f5319a4d9385,NULL,34,Be Active,25
2014-11-01,653f15de018ee98ff7955b8b17b30a32,NULL,30,Be Active,25
2014-11-01,df851f20fc75c62d12a8d33592317023,NULL,38,Be Active,25
2014-12-01,df851f20fc75c62d12a8d33592317023,NULL,38,Be Active,25
2014-11-01,0471cebee6f67ebede9969d0766c9437,NULL,28,Be Active,25
2014-12-01,0471cebee6f67ebede9969d0766c9437,NULL,28,Be Active,25
2014-10-01,8a25470154076cbaf975e49a82b65d99,NULL,50,Be Active,25
2014-12-01,8a25470154076cbaf975e49a82b65d99,NULL,50,Be Active,75
2014-11-01,e029b92132c7fdd3d93b3d3fb09e37e6,NULL,37,Be Active,25
2014-12-01,e029b92132c7fdd3d93b3d3fb09e37e6,NULL,37,Be Active,25
2014-11-01,2b7f80eca22d4863e1a0f43ee7e6497d,NULL,45,Be Active,25
2014-12-01,7fa75e024958c3abd1b5f46b0c0c4d6b,NULL,44,Be Active,75
2014-11-01,7ee2f1f768ef74bd18eaef6bbbf3db48,NULL,44,Be Active,25
2014-11-01,49d2ffe06479990e9a29862a9507fe7a,NULL,40,Be Active,50
2014-12-01,49d2ffe06479990e9a29862a9507fe7a,NULL,40,Be Active,25
2014-11-01,af1549788adc1ad3629c67093e1c422d,NULL,26,Be Active,25
2014-12-01,e2e9bb427fe9ffbf2d13f4d996c41f11,NULL,44,Be Active,25
2014-11-01,d32f03aab431ec5b848dd53d396ef81e,NULL,60,Be Active,25
2014-12-01,d32f03aab431ec5b848dd53d396ef81e,NULL,60,Be Active,50
2014-12-01,d634e9bf4d1e09820cec3f7741ef5410,NULL,32,Be Active,25
2014-12-01,9a787d6c23ec374dabbb3bf176054165,NULL,32,Be Active,25
2014-11-01,de4cbc77f51a8b98464ef01c7f2bbd32,NULL,30,Be Active,25
2014-12-01,de4cbc77f51a8b98464ef01c7f2bbd32,NULL,30,Be Active,25
2014-12-01,84a3d0fa497e724eab80a1b8f9f5498a,NULL,34,Be Active,25
2014-12-01,5f67b59fab5f18a0db5042c3ab3f96a1,NULL,45,Be Active,25
2014-12-01,d277160216c04b247cce9e6b9b4ade8f,NULL,40,Be Active,25
2014-12-01,e549fcf3d1cf4b0bb1b618b73b12f4d8,NULL,25,Be Active,25
2014-12-01,a132462d2e8ac2423c9374c9728ff3aa,NULL,28,Be Active,25
2014-12-01,df99557d9100f89854909f07199fb88e,NULL,31,Be Active,25
2014-12-01,f7d46e598bb54d6db119e89150b0ea33,NULL,34,Be Active,25
2014-12-01,a04e6b9c635b61af005095c8875a2268,NULL,28,Be Active,25
2014-02-01,6cd40cf08f0aa26f4c86f8f9,NULL,30,Track Food,75
2014-03-01,6cd40cf08f0aa26f4c86f8f9,NULL,30,Track Food,50
2014-04-01,6cd40cf08f0aa26f4c86f8f9,NULL,30,Track Food,50
2014-02-01,f7803a465315fc3a144fb466,F,29,Track Food,25
2014-02-01,4679582e6bd9728468bb4623,NULL,36,Track Food,25
2014-04-01,4679582e6bd9728468bb4623,NULL,36,Track Food,50
2014-05-01,4679582e6bd9728468bb4623,NULL,36,Track Food,50
2014-06-01,4679582e6bd9728468bb4623,NULL,36,Track Food,75
2014-02-01,f962f7bd1d5d797f4d86d2e4,NULL,34,Track Food,25
2014-02-01,0673cb3e0d26673c8d4a2626,M,33,Track Food,25
2014-03-01,0673cb3e0d26673c8d4a2626,M,33,Track Food,50
2014-04-01,0673cb3e0d26673c8d4a2626,M,33,Track Food,50
2014-05-01,0673cb3e0d26673c8d4a2626,M,33,Track Food,50
2014-04-01,77ada5f46f3d7d3850a505cd,F,30,Track Food,25
2014-05-01,77ada5f46f3d7d3850a505cd,F,30,Track Food,50
2014-02-01,2b50a9bba02b27c4f2b8ec18,NULL,37,Track Food,25
2014-06-01,d48dd94ae1e7896ffe92e351,NULL,30,Track Food,25
2014-02-01,2725608049ea4b35a7899f4e,M,35,Track Food,25
2014-02-01,4756f420e244ad8fd5636ed8,M,46,Track Food,25
2014-02-01,53b5a172eb2f0d1a90171ee0,M,31,Track Food,75
2014-09-01,6f21d99b327b6886845dd60e,NULL,40,Track Food,25
2014-02-01,a09d04dd03a853f2d05610cd,NULL,38,Track Food,25
2014-05-01,6b71e4b0f63c066af0c344d6,F,40,Track Food,25
2014-09-01,6b71e4b0f63c066af0c344d6,F,40,Track Food,25
2014-10-01,6b71e4b0f63c066af0c344d6,F,40,Track Food,50
2014-11-01,6b71e4b0f63c066af0c344d6,F,40,Track Food,75
2014-02-01,6e6a2c7c3c0a60ee86cb2c6e,M,38,Track Food,50
2014-03-01,6e6a2c7c3c0a60ee86cb2c6e,M,38,Track Food,75
2014-04-01,6e6a2c7c3c0a60ee86cb2c6e,M,38,Track Food,25
2014-05-01,6e6a2c7c3c0a60ee86cb2c6e,M,38,Track Food,25
2014-02-01,bbff0ad8c48126a34d6df637,NULL,37,Track Food,50
2014-03-01,5da9076b3845759e838331de,F,31,Track Food,25
2014-02-01,df6d65b6161ec2fc82d949fb,NULL,30,Track Food,75
2014-03-01,df6d65b6161ec2fc82d949fb,NULL,30,Track Food,75
2014-04-01,df6d65b6161ec2fc82d949fb,NULL,30,Track Food,50
2014-08-01,071ef3f3762bfda3191d7aa5,F,35,Track Food,25
2014-02-01,89515dfb603c9c95989f7ca2,M,33,Track Food,25
2014-04-01,89515dfb603c9c95989f7ca2,M,33,Track Food,25
2014-02-01,395786ad311f85082c7e11bb,F,43,Track Food,50
2014-02-01,64342eaac803bcf95eec5eea,F,59,Track Food,50
2014-03-01,64342eaac803bcf95eec5eea,F,59,Track Food,75
2014-04-01,64342eaac803bcf95eec5eea,F,59,Track Food,75
2014-05-01,64342eaac803bcf95eec5eea,F,59,Track Food,50
2014-07-01,c00b171653319a62fc5cbfdb,NULL,25,Track Food,50
2014-02-01,594ecaae831349c3ca9fbd73,M,30,Track Food,75
2014-03-01,594ecaae831349c3ca9fbd73,M,30,Track Food,75
2014-04-01,594ecaae831349c3ca9fbd73,M,30,Track Food,75
2014-08-01,93b37d547e9bdb535c8fb6f2,NULL,33,Track Food,50
2014-09-01,93b37d547e9bdb535c8fb6f2,NULL,33,Track Food,50
2014-10-01,93b37d547e9bdb535c8fb6f2,NULL,33,Track Food,50
2014-02-01,b3fea8b06e481aef60c3c2d5,M,33,Track Food,50
2014-09-01,6301531716ab8e6934eaf5bf,F,33,Track Food,25
2014-02-01,1ef765ebea00608d35c9d136,F,44,Track Food,25
2014-03-01,1ef765ebea00608d35c9d136,F,44,Track Food,50
2014-04-01,1ef765ebea00608d35c9d136,F,44,Track Food,50
2014-05-01,1ef765ebea00608d35c9d136,F,44,Track Food,75
2014-06-01,1ef765ebea00608d35c9d136,F,44,Track Food,50
2014-07-01,1ef765ebea00608d35c9d136,F,44,Track Food,50
2014-08-01,1ef765ebea00608d35c9d136,F,44,Track Food,25
2014-02-01,1d3f805ec2d67d3f7d6c6d39,F,32,Track Food,25
2014-02-01,077e04af02c1e19cec7d5975,F,37,Track Food,50
2014-03-01,077e04af02c1e19cec7d5975,F,37,Track Food,25
2014-04-01,077e04af02c1e19cec7d5975,F,37,Track Food,75
2014-11-01,dbbaf5677889cfbdbb5a4798,F,31,Track Food,25
2014-12-01,dbbaf5677889cfbdbb5a4798,F,31,Track Food,75
2014-02-01,f9335472f813682c8e7d7946,F,27,Track Food,50
2014-03-01,f9335472f813682c8e7d7946,F,27,Track Food,50
2014-04-01,f9335472f813682c8e7d7946,F,27,Track Food,25
2014-02-01,05948c86f013c1782a51357b,NULL,45,Track Food,25
2014-09-01,aa370522602a35628bd59789,NULL,39,Track Food,50
2014-10-01,aa370522602a35628bd59789,NULL,39,Track Food,50
